sanskrit,hindi
अद्य दीर्घस्य कालस्य भविष्याम्यहमाशिता॥१८५॥ इदं मम महासत्त्वं चिरस्य वशमागतम्।,‘आज दीर्घकाल के बाद यह विशाल जीव मेरे वश में आया है। इसे खा लेने पर बहुत दिनों के लिये मेरा पेट भर जायगा’॥ १८५ १/२॥
इति संचिन्त्य मनसा च्छायामस्य समाक्षिपत्॥१८६॥ छायायां गृह्यमाणायां चिन्तयामास वानरः। समाक्षिप्तोऽस्मि सहसा पङ्गकृतपराक्रमः॥१८७॥ प्रतिलोमेन वातेन महानौरिव सागरे।,"अपने हृदय में ऐसा सोचकर उस राक्षसी ने हनुमान् जी की छाया पकड़ ली। छाया पकड़ी जाने पर वानरवीर हनुमान् ने सोचा—’अहो! सहसा किसने मुझे पकड़ लिया, इस पकड़ के सामने मेरा पराक्रम पङ्ग हो गया है। जैसे प्रतिकूल हवा चलने पर समुद्र में जहाज की गति अवरुद्ध हो जाती है, वैसी ही दशा आज मेरी भी हो गयी है’ ॥ १८६-१८७ १/२॥"
तिर्यगूर्ध्वमधश्चैव वीक्षमाणस्तदा कपिः॥१८८॥ ददर्श स महासत्त्वमुत्थितं लवणाम्भसि।,"यही सोचते हुए कपिवर हनुमान् ने उस समय अगल-बगल में, ऊपर और नीचे दृष्टि डाली। इतने ही में उन्हें समुद्र के जल के ऊपर उठा हुआ एक विशालकाय प्राणी दिखायी दिया॥ १८८ १/२॥"
तद् दृष्ट्वा चिन्तयामास मारुतिर्विकृताननाम्॥१८९॥ कपिराज्ञा यथाख्यातं सत्त्वमद्भुतदर्शनम्। छायाग्राहि महावीर्यं तदिदं नात्र संशयः॥१९०॥,"उस विकराल मुखवाली राक्षसी को देखकर पवनकुमार हनुमान् सोचने लगे-वानरराज सुग्रीव ने जिस महापराक्रमी छायाग्राही अद्भुत जीव की चर्चा की थी, वह निःसंदेह यही है॥ १८९-१९० ॥"
स तां बुद्ध्वार्थतत्त्वेन सिंहिकां मतिमान् कपिः। व्यवर्धत महाकायः प्रावृषीव बलाहकः॥१९१॥,"तब बुद्धिमान् कपिवर हनुमान जी ने यह निश्चय करके कि वास्तव में यही सिंहिका है, वर्षाकाल के मेघ की भाँति अपने शरीर को बढ़ाना आरम्भ किया। इस प्रकार वे विशालकाय हो गये॥ १९१ ॥"
तस्य सा कायमुद्रीक्ष्य वर्धमानं महाकपेः। वक्त्रं प्रसारयामास पातालाम्बरसंनिभम्॥१९२॥ घनराजीव गर्जन्ती वानरं समभिद्रवत्।,उन महाकपि के शरीर को बढ़ते देख सिंहिका ने अपना मुँह पाताल और आकाश के मध्यभाग के समान फैला लिया और मेघों की घटा के समान गर्जना करती हुई उन वानरवीर की ओर दौड़ी॥ १९२ १/२ ॥
स ददर्श ततस्तस्या विकृतं सुमहन्मुखम्॥१९३॥ कायमानं च मेधावी मर्माणि च महाकपिः।,हनुमान जी ने उसका अत्यन्त विकराल और बढ़ा हुआ मुँह देखा। उन्हें अपने शरीर के बराबर ही उसका मुँह दिखायी दिया। उस समय बुद्धिमान् महाकपि हनुमान् ने सिंहिका के मर्मस्थानों को अपना लक्ष्य बनाया॥
स तस्या विकृते वक्त्रे वज्रसंहननः कपिः॥१९४॥ संक्षिप्य मुहुरात्मानं निपपात महाकपिः।,तदनन्तर वज्रोपम शरीर वाले महाकपि पवनकुमार अपने शरीर को संकुचित करके उसके विकराल मुख में आ गिरे। १९४ १/२॥
आस्ये तस्या निमज्जन्तं ददृशुः सिद्धचारणाः॥१९५॥ ग्रस्यमानं यथा चन्द्रं पूर्ण पर्वणि राहुणा।,"उस समय सिद्धों और चारणों ने हनुमान जी को सिंहिका के मुख में उसी प्रकार निमग्न होते देखा, जैसे पूर्णिमा की रात में पूर्ण चन्द्रमा राहु के ग्रास बन गये हों॥"
ततस्तस्या नखैस्तीक्ष्णैर्मर्माण्युत्कृत्य वानरः॥१९६॥ उत्पपाताथ वेगेन मनःसम्पातविक्रमः।,मुख में प्रवेश करके उन वानरवीर ने अपने तीखे नखों से उस राक्षसी के मर्मस्थानों को विदीर्ण कर डाला। इसके पश्चात् वे मन के समान गति से उछलकर वेगपूर्वक बाहर निकल आये॥ १९६ १/२ ॥
तां तु दिष्ट्या च धृत्या च दाक्षिण्येन निपात्य सः॥१९७॥ कपिप्रवीरो वेगेन ववृधे पुनरात्मवान्।,"दैव के अनुग्रह, स्वाभाविक धैर्य तथा कौशल से उस राक्षसी को मारकर वे मनस्वी वानरवीर पुनः वेग से बढ़कर बड़े हो गये॥ १९७ १/२ ॥"
हृतहृत्सा हनुमता पपात विधुराम्भसि। स्वयंभुवैव हनुमान् सृष्टस्तस्या निपातने॥१९८॥,"हनुमान् जी ने प्राणों के आश्रयभूत उसके हृदयस्थल को ही नष्ट कर दिया, अतः वह प्राणशून्य होकर समुद्र के जल में गिर पड़ी। विधाता ने ही उसे मार गिराने के लिये हनुमान जी को निमित्त बनाया था॥ १९८॥"
तां हतां वानरेणाशु पतितां वीक्ष्य सिंहिकाम्। भूतान्याकाशचारीणि तमूचुः प्लवगोत्तमम्॥,उन वानरवीर के द्वारा शीघ्र ही मारी जाकर सिंहिका जल में गिर पड़ी। यह देख आकाश में विचरने वाले प्राणी उन कपिश्रेष्ठ से बोले- ॥ १९९॥
भीममद्य कृतं कर्म महत्सत्त्वं त्वया हतम्। साधयार्थमभिप्रेतमरिष्टं प्लवतां वर॥ २००॥,"‘कपिवर! तुमने यह बड़ा ही भयंकर कर्म किया है, जो इस विशालकाय प्राणी को मार गिराया है। अब तुम बिना किसी विघ्न-बाधा के अपना अभीष्ट कार्य सिद्ध करो॥"
यस्य त्वेतानि चत्वारि वानरेन्द्र यथा तव। धृतिर्दृष्टिर्मतिर्दाक्ष्यं स कर्मसु न सीदति ॥ २०१॥,"‘वानरेन्द्र ! जिस पुरुष में तुम्हारे समान धैर्य, सूझ, बुद्धि और कुशलता—ये चार गुण होते हैं, उसे अपने कार्य में कभी असफलता नहीं होती’ ॥ २०१॥"
स तैः सम्पूजितः पूज्यः प्रतिपन्नप्रयोजनैः। जगामाकाशमाविश्य पन्नगाशनवत् कपिः॥२०२॥,इस प्रकार अपना प्रयोजन सिद्ध हो जाने से उन आकाशचारी प्राणियों ने हनुमान जी का बड़ा सत्कार किया। इसके बाद वे आकाश में चढ़कर गरुड़ के समान वेग से चलने लगे॥ २०२॥
प्राप्तभूयिष्ठपारस्तु सर्वतः परिलोकयन्। योजनानां शतस्यान्ते वनराजी ददर्श सः॥२०३॥,"सौ योजन के अन्त में प्रायः समुद्र के पार पहुँचकर जब उन्होंने सब ओर दृष्टि डाली, तब उन्हें एक हरीभरी वनश्रेणी दिखायी दी॥ २०३॥"
ददर्श च पतन्नेव विविधद्रुमभूषितम्। दीपं शाखामृगश्रेष्ठो मलयोपवनानि च ॥ २०४॥,आकाश में उड़ते हुए ही शाखामृगों में श्रेष्ठ हनुमान् जी ने भाँति-भाँति के वृक्षों से सुशोभित लंका नामक द्वीप देखा। उत्तर तट की भाँति समुद्र के दक्षिण तट पर भी मलय नामक पर्वत और उसके उपवन दिखायी दिये॥ २०४॥
सागरं सागरानूपान् सागरानूपजान् द्रुमान्। सागरस्य च पत्नीनां मुखान्यपि विलोकयत्॥२०५॥,"समुद्र, सागरतटवर्ती जलप्राय देश तथा वहाँ उगे हुए वृक्ष एवं सागरपत्नी सरिताओं के मुहानों को भी उन्होंने देखा॥ २०५॥"
स महामेघसंकाशं समीक्ष्यात्मानमात्मवान्। निरुन्धन्तमिवाकाशं चकार मतिमान् मतिम्॥२०६॥,मन को वश में रखने वाले बुद्धिमान् हनुमान जी ने अपने शरीर को महान् मेघों की घटा के समान विशाल तथा आकाश को अवरुद्ध करता-सा देख मन-ही-मन इस प्रकार विचार किया— ॥ २०६॥
कायवृद्धिं प्रवेगं च मम दृष्ट्वैव राक्षसाः। मयि कौतूहलं कुर्युरिति मेने महामतिः॥२०७॥,‘अहो! मेरे शरीर की विशालता तथा मेरा यह तीव्र वेग देखते ही राक्षसों के मन में मेरे प्रति बड़ा कौतूहल होगा—वे मेरा भेद जानने के लिये उत्सुक हो जायेंगे।’ परम बुद्धिमान् हनुमान जी के मन में यह धारणा पक्की हो गयी॥ २०७॥
ततः शरीरं संक्षिप्य तन्महीधरसंनिभम्। पुनः प्रकृतिमापेदे वीतमोह इवात्मवान्॥२०८॥,"मनस्वी हनुमान् अपने पर्वताकार शरीर को संकुचित करके पुनः अपने वास्तविक स्वरूप में स्थित हो गये। ठीक उसी तरह, जैसे मन को वश में रखने वाला मोहरहित पुरुष अपने मूल स्वरूप में प्रतिष्ठित होता है॥ २०८॥"
तद्रूपमतिसंक्षिप्य हनूमान् प्रकृतौ स्थितः। त्रीन् क्रमानिव विक्रम्य बलिवीर्यहरो हरिः॥२०९॥,"जैसे बलि के पराक्रमसम्बन्धी अभिमान को हर लेने वाले श्रीहरि ने विराटूप तीन पग चलकर तीनों लोकों को नाप लेने के पश्चात् अपने उस स्वरूप को समेट लिया था, उसी प्रकार हनुमान जी समुद्र को लाँघ जाने के बाद अपने उस विशाल रूप को संकुचित करके अपने वास्तविक स्वरूप में स्थित हो गये॥ २०९॥"
स चारुनानाविधरूपधारी परं समासाद्य समुद्रतीरम्। परैरशक्यं प्रतिपन्नरूपः समीक्षितात्मा समवेक्षितार्थः ॥ २१०॥,"हनुमान जी बड़े ही सुन्दर और नाना प्रकार के रूप धारण कर लेते थे। उन्होंने समुद्र के दूसरे तट पर, जहाँ दूसरों का पहुँचना असम्भव था, पहुँचकर अपने विशाल शरीर की ओर दृष्टिपात किया। फिर अपने कर्तव्य का विचार करके छोटा-सा रूप धारण कर लिया॥ २१०॥"
ततः स लम्बस्य गिरेः समृद्ध विचित्रकूटे निपपात कूटे। सकेतकोद्दालकनारिकेले महाभ्रकूटप्रतिमो महात्मा॥२११॥,"महान् मेघ-समूह के समान शरीर वाले महात्मा हनुमान जी केवड़े, लसोड़े और नारियल के वृक्षों से विभूषित लम्बपर्वत के विचित्र लघु शिखरों वाले महान् समृद्धिशाली शृङ्ग पर कूद पड़े॥ २११॥"
ततस्तु सम्प्राप्य समुद्रतीरं समीक्ष्य लंकां गिरिवर्यमूर्ध्नि। कपिस्तु तस्मिन् निपपात पर्वते विधूय रूपं व्यथयन्मृगद्विजान्॥२१२॥,तदनन्तर समुद्र के तटपर पहुँचकर वहाँ से उन्होंने एक श्रेष्ठ पर्वत के शिखर पर बसी हुई लंका को देखा। देखकर अपने पहले रूप को तिरोहित करके वे वानरवीर वहाँ के पशु-पक्षियों को व्यथित करते हुए उसी पर्वत पर उतर पड़े॥
स सागरं दानवपन्नगायुतं बलेन विक्रम्य महोर्मिमालिनम्। निपत्य तीरे च महोदधेस्तदा ददर्श लंकाममरावतीमिव॥ २१३॥,इस प्रकार दानवों और साँसे भरे हुए तथा बड़ी बड़ी उत्ताल तरङ्गमालाओं से अलंकृत महासागर को बलपूर्वक लाँघकर वे उसके तट पर उतर गये और अमरावती के समान सुशोभित लंकापुरी की शोभा देखने लगे॥ २१३॥
इत्यार्षे श्रीमद्रामायणे वाल्मीकीये आदिकाव्ये सुन्दरकाण्डे प्रथमः सर्गः॥१॥ इस प्रकार श्रीवाल्मीकि निर्मित आर्षरामायण आदिकाव्य के सुन्दरकाण्ड में पहला सर्ग पूरा हुआ॥१॥,  </main>
Sarga Chapter- 40,Sarga Chapter- 40
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण सुन्दरकाण्डम् चत्वारिंशः सर्गः (40),(सीता का श्रीराम से कहने के लिये पुनः संदेश देना तथा हनुमान जी का उन्हें आश्वासन दे उत्तर-दिशा की ओर जाना)
श्रुत्वा तु वचनं तस्य वायुसूनोर्महात्मनः। उवाचात्महितं वाक्यं सीता सुरसुतोपमा॥१॥,वायुपुत्र महात्मा हनुमान् जी का वचन सुनकर देवकन्या के समान तेजस्विनी सीता ने अपने हित के विचार से इस प्रकार कहा— ॥१॥
त्वां दृष्ट्वा प्रियवक्तारं सम्प्रहृष्यामि वानर। अर्धसंजातसस्येव वृष्टिं प्राप्य वसुंधरा ॥२॥,"‘वानरवीर! तुमने मुझे बड़ा ही प्रिय संवाद सुनाया है। तुम्हें देखकर हर्ष के मारे मेरे शरीर में रोमाञ्च हो आया है। ठीक उसी तरह, जैसे वर्षा का पानी पड़ने से आधी जमी हुई खेतीवाली भूमि हरी-भरी हो जाती है।"
यथा तं पुरुषव्याघ्रं गात्रैः शोकाभिकर्शितैः। संस्पृशेयं सकामाहं तथा कुरु दयां मयि॥३॥,"‘मुझपर ऐसी दया करो, जिससे मैं शोक के कारण दुर्बल हुए अपने अङ्गों द्वारा नरश्रेष्ठ श्रीराम का प्रेमपूर्वक स्पर्श कर सकूँ॥३॥"
अभिज्ञानं च रामस्य दद्या हरिगणोत्तम। क्षिप्तामिषीकां काकस्य कोपादेकाक्षिशातनीम्॥४॥,"‘वानरश्रेष्ठ! श्रीराम ने क्रोधवश जो कौए की एक आँख को फोड़ने वाली सींक का बाण चलाया था, उस प्रसङ्ग की तुम पहचान के रूप में उन्हें याद दिलाना॥ ४॥"
मनःशिलायास्तिलको गण्डपार्वे निवेशितः। त्वया प्रणष्टे तिलके तं किल स्मर्तुमर्हसि ॥५॥,"‘मेरी ओर से यह भी कहना कि प्राणनाथ! पहले की उस बात को भी याद कीजिये, जब कि मेरे कपोल में लगे हुए तिलक के मिट जाने पर आपने अपने हाथ से मैन्सिल का तिलक लगाया था॥ ५॥"
स वीर्यवान् कथं सीतां हृतां समनुमन्यसे। वसन्तीं रक्षसां मध्ये महेन्द्रवरुणोपम॥६॥,‘महेन्द्र और वरुण के समान पराक्रमी प्रियतम! आप बलवान् होकर भी अपहृत होकर राक्षसों के घर में निवास करने वाली मुझ सीता का तिरस्कार कैसे सहन करते हैं? ॥६॥
एष चूडामणिर्दिव्यो मया सुपरिरक्षितः। एतं दृष्ट्वा प्रहृष्यामि व्यसने त्वामिवानघ॥७॥,"‘निष्पाप प्राणेश्वर! इस दिव्य चूड़ामणि को मैंने बड़े यत्न से सुरक्षित रखा था और संकट के समय इसे देखकर मानो मुझे आपका ही दर्शन हो गया हो, इस तरह मैं हर्ष का अनुभव करती थी॥७॥"
एष निर्यातितः श्रीमान् मया ते वारिसम्भवः। अतः परं न शक्ष्यामि जीवितुं शोकलालसा॥८॥,‘समुद्र के जल से उत्पन्न हुआ यह कान्तिमान् मणिरत्न आज आपको लौटा रही हूँ। अब शोक से आतुर होने के कारण मैं अधिक समयतक जीवित नहीं रह सकूँगी॥८॥
असह्यानि च दुःखानि वाचश्च हृदयच्छिदः। राक्षसैः सह संवासं त्वत्कृते मर्षयाम्यहम्॥९॥,"‘दुःसह दुःख, हृदय को छेदने वाली बातें और राक्षसियों के साथ निवास—यह सब कुछ मैं आपके लिये ही सह रही हूँ॥९॥"
धारयिष्यामि मासं तु जीवितं शत्रुसूदन। मासादूर्ध्वं न जीविष्ये त्वया हीना नृपात्मज॥१०॥,‘राजकुमार! शत्रुसूदन ! मैं आपकी प्रतीक्षा में किसी तरह एक मास तक जीवन धारण करूँगी। इसके बाद आपके बिना मैं जीवित नहीं रह सकूँगी॥ १० ॥
घोरो राक्षसराजोऽयं दृष्टिश्च न सुखा मयि। त्वां च श्रुत्वा विषज्जन्तं न जीवेयमपि क्षणम्॥११॥,‘यह राक्षसराज रावण बड़ा क्रूर है। मेरे प्रति इसकी दृष्टि भी अच्छी नहीं है। अब यदि आपको भी विलम्ब करते सुन लूँगी तो मैं क्षणभर भी जीवित नहीं रह सकती’ ॥ ११॥
वैदेह्या वचनं श्रुत्वा करुणं साश्रुभाषितम्। अथाब्रवीन्महातेजा हनूमान् मारुतात्मजः॥१२॥,सीताजी के यह आँसू बहाते कहे हुए करुणाजनक वचन सुनकर महातेजस्वी पवनकुमार हनुमान जी बोले- ॥ १२॥
त्वच्छोकविमुखो रामो देवि सत्येन ते शपे।। रामे शोकाभिभूते तु लक्ष्मणः परितप्यते॥१३॥,‘देवि! मैं सत्य की शपथ खाकर कहता हूँ कि श्रीरघुनाथजी आपके शोक से ही सब कामों से विमुख हो रहे हैं। श्रीराम के शोकातुर होने से लक्ष्मण भी बहुत दुःखी रहते हैं॥ १३॥
दृष्टा कथंचिद् भवती न कालः परिदेवितुम्। इम मुहूर्तं दुःखानामन्तं द्रक्ष्यसि भामिनि॥१४॥,"‘अब किसी तरह आपका दर्शन हो गया, इसलिये रोने-धोने या शोक करने का अवसर नहीं रहा। भामिनि! आप इसी मुहूर्त में अपने सारे दुःखों का अन्त हुआ देखेंगी॥ १४॥"
तावुभौ पुरुषव्याघ्रौ राजपुत्रावनिन्दितौ। त्वदर्शनकृतोत्साहौ लङ्कां भस्मीकरिष्यतः॥१५॥,‘वे दोनों भाई पुरुषसिंह राजकुमार श्रीराम और लक्ष्मण सर्वत्र प्रशंसित वीर हैं। आपके दर्शन के लिये उत्साहित होकर वे लङ्कापुरी को भस्म कर डालेंगे। १५॥
हत्वा तु समरे रक्षो रावणं सहबान्धवैः। राघवौ त्वां विशालाक्षि स्वां पुरी प्रति नेष्यतः॥१६॥,‘विशाललोचने! राक्षस रावण को समराङ्गण में उसके बन्धु-बान्धवोंसहित मारकर वे दोनों रघुवंशी बन्धु आपको अपनी पुरी में ले जायँगे॥१६॥
यत्तु रामो विजानीयादभिज्ञानमनिन्दिते। प्रीतिसंजननं भूयस्तस्य त्वं दातुमर्हसि ॥१७॥,"‘सती-साध्वी देवि! जिसे श्रीरामचन्द्रजी जान सकें और जो उनके हृदय में प्रेम एवं प्रसन्नताका संचार करने वाली हो, ऐसी कोई और भी पहचान आपके पास हो तो वह उनके लिये आप मुझे दें’॥ १७॥"
साब्रवीद् दत्तमेवाहो मयाभिज्ञानमुत्तमम्। एतदेव हि रामस्य दृष्ट्वा यत्नेन भूषणम्॥१८॥ श्रद्धेयं हनुमन् वाक्यं तव वीर भविष्यति।,तब सीताजी ने कहा—’कपिश्रेष्ठ! मैंने तुम्हें उत्तम से-उत्तम पहचान तो दे ही दी। वीर हनुमन् ! इसी आभूषण को यत्नपूर्वक देख लेनेपर श्रीराम के लिये तुम्हारी सारी बातें विश्वसनीय हो जायँगी’ ॥ १८ १/२॥
स तं मणिवरं गृह्य श्रीमान् प्लवगसत्तमः॥१९॥ प्रणम्य शिरसा देवीं गमनायोपचक्रमे।,उस श्रेष्ठ मणि को लेकर वानरशिरोमणि श्रीमान् हनुमान् देवी सीता को सिर झुका प्रणाम करने के पश्चात् वहाँ से जाने को उद्यत हुए॥ १९ १/२॥
तमुत्पातकृतोत्साहमवेक्ष्य हरियूथपम्॥२०॥ वर्धमानं महावेगमुवाच जनकात्मजा। अश्रुपूर्णमुखी दीना बाष्पगद्गदया गिरा॥२१॥,वानरयूथपति महावेगशाली हनुमान् को वहाँ से छलाँग मारने के लिये उत्साहित हो बढ़ते देख जनकनन्दिनी सीता के मुख पर आँसुओं की धारा बहने लगी। वे दुःखी हो अश्रु-गद्गद वाणी में बोलीं- ॥ २०-२१॥
हनूमन् सिंहसंकाशौ भ्रातरौ रामलक्ष्मणौ। सुग्रीवं च सहामात्यं सर्वान् ब्रूया अनामयम्॥२२॥,‘हनूमन् ! सिंह के समान पराक्रमी दोनों भाई श्रीराम और लक्ष्मण से तथा मन्त्रियोंसहित सुग्रीव एवं अन्य सब वानरों से मेरा कुशल-मङ्गल कहना॥ २२ ॥
यथा च स महाबाहुर्मां तारयति राघवः। अस्माद् दुःखाम्बुसंरोधात् त्वं समाधातुमर्हसि॥२३॥,"‘महाबाहु श्रीरघुनाथजी को तुम्हें इस प्रकार समझाना चाहिये, जिससे वे दुःख के इस महासागर से मेरा उद्धार करें॥ २३॥"
इदं च तीव्र मम शोकवेगं रक्षोभिरेभिः परिभर्त्सनं च। ब्रूयास्तु रामस्य गतः समीपं शिवश्च तेऽध्वास्तु हरिप्रवीर ॥२४॥,"‘वानरों के प्रमुख वीर! मेरा यह दुःसह शोकवेग और इन राक्षसों की यह डाँट-डपट भी तुम श्रीराम के समीप जाकर कहना जाओ, तुम्हारा मार्ग मङ्गलमय हो’॥२४॥"
स राजपुत्र्या प्रतिवेदितार्थः कपिः कृतार्थः परिहृष्टचेताः। तदल्पशेषं प्रसमीक्ष्य कार्य दिशं ह्यदीची मनसा जगाम॥२५॥,राजकुमारी सीता के उक्त अभिप्राय को जानकर कपिवर हनुमान् ने अपने को कृतार्थ समझा और प्रसन्नचित्त होकर थोड़े-से शेष रहे कार्य का विचार करते हुए वहाँ से उत्तर-दिशा की ओर प्रस्थान किया। २५॥
इत्यार्षे श्रीमद्रामायणे वाल्मीकीये आदिकाव्ये सुन्दरकाण्डे चत्वारिंशः सर्गः॥४०॥ इस प्रकार श्रीवाल्मीकि निर्मित आर्षरामायण आदिकाव्य के सुन्दरकाण्ड में चालीसवाँ सर्ग पूरा हुआ।४०॥,  </main>
Sarga Chapter- 19,Sarga Chapter- 19
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण सुन्दरकाण्डम् एकोनविंशः सर्गः (19),"(रावण को देखकर दुःख, भय और चिन्ता में डूबी हुई सीता की अवस्था का वर्णन)"
तस्मिन्नेव ततः काले राजपुत्री त्वनिन्दिता। रूपयौवनसम्पन्नं भूषणोत्तमभूषितम्॥१॥ ततो दृष्ट्वैव वैदेही रावणं राक्षसाधिपम्। प्रावेपत वरारोहा प्रवाते कदली यथा॥२॥,"उस समय अनिन्दिता सुन्दरी राजकुमारी सीता ने जब उत्तमोत्तम आभूषणों से विभूषित तथा रूप यौवन से सम्पन्न राक्षसराज रावण को आते देखा, तब वे प्रचण्ड हवा में हिलने वाली कदली के समान भय के मारे थर-थर काँपने लगीं॥ १-२॥"
ऊरुभ्यामुदरं छाद्य बाहुभ्यां च पयोधरौ। उपविष्टा विशालाक्षी रुदती वरवर्णिनी॥३॥,सुन्दर कान्तिवाली विशाललोचना जानकी ने अपनी जाँघों से पेट और दोनों भुजाओं से स्तन छिपा लिये तथा वहाँ बैठी-बैठी वे रोने लगीं॥ ३॥
दशग्रीवस्तु वैदेही रक्षितां राक्षसीगणैः। ददर्श दीनां दुःखार्ती नावं सन्नामिवार्णवे॥४॥ असंवृतायामासीनां धरण्यां संशितव्रताम्। छिन्नां प्रपतितां भूमौ शाखामिव वनस्पतेः॥५॥,राक्षसियों के पहरे में रहती हुई विदेहराजकुमारी सीता अत्यन्त दीन और दुःखी हो रही थीं। वे समुद्र में जीर्ण-शीर्ण होकर डूबी हुई नौका के समान दुःख के सागर में निमग्न थीं। उस अवस्था में दशमुख रावण ने उनकी ओर देखा। वे बिना बिछौने के खुली जमीन पर बैठी थीं और कटकर पृथ्वी पर गिरी हुई वृक्ष की शाखा के समान जान पड़ती थीं। उनके द्वारा बड़े कठोर व्रत का पालन किया जा रहा था॥ ४-५ ॥
मलमण्डनदिग्धांगी मण्डनार्हाममण्डनाम्। मृणाली पङ्कदिग्धेव विभाति न विभाति च॥६॥,"उनके अंगों में अंगराग की जगह मैल जमी हुई थी। वे आभूषण धारण तथा शृंगार करने योग्य होने पर भी उन सबसे वञ्चित थीं और कीचड़ में सनी हुई कमलनाल की भाँति शोभा पाती थीं तथा नहीं भी पाती थीं (कमलनाल जैसे सुकुमारता के कारण शोभा पाती है और कीचड़ में सनी रहने के कारण शोभा नहीं पाती, वैसे ही वे अपने सहज सौन्दर्य से सुशोभित थीं, किंतु मलिनता के कारण शोभा नहीं देती थीं।) ॥ ६॥"
समीपं राजसिंहस्य रामस्य विदितात्मनः। संकल्पहयसंयुक्तैर्यान्तीमिव मनोरथैः॥७॥,संकल्पों के घोड़ों से जुते हुए मनोमय रथ पर चढ़कर आत्मज्ञानी राजसिंह भगवान् श्रीराम के पास जाती हुई-सी प्रतीत होती थीं॥ ७॥
शुष्यन्तीं रुदतीमेकां ध्यानशोकपरायणाम्। दुःखस्यान्तमपश्यन्तीं रामां राममनुव्रताम्॥८॥,उनका शरीर सूखता जा रहा था। वे अकेली बैठकर रोती तथा श्रीरामचन्द्रजी के ध्यान एवं उनके वियोग के शोक में डूबी रहती थीं। उन्हें अपने दुःख का अन्त नहीं दिखायी देता था। वे श्रीरामचन्द्रजी में अनुराग रखने वाली तथा उनकी रमणीय भार्या थीं॥ ८॥
चेष्टमानामथाविष्टां पन्नगेन्द्रवधमिव। धूप्यमानां ग्रहेणेव रोहिणीं धूमकेतुना॥९॥,"जैसे नागराज की वधू (नागिन) मणि-मन्त्रादि से अभिभूत हो छटपटाने लगती है, उसी तरह सीता भी पति के वियोग में तड़प रही थीं तथा धूम के समान वर्णवाले केतु ग्रह से ग्रस्त हुई रोहिणी के समान संतप्त हो रही थीं॥९॥"
वृत्तशीले कुले जातामाचारवति धार्मिके। पुनः संस्कारमापन्नां जातामिव च दुष्कुले॥ १०॥,"यद्यपि सदाचारी और सुशील कुल में उनका जन्म हुआ था। फिर धार्मिक तथा उत्तम आचार विचारवाले कुल में वे ब्याही गयी थीं—विवाहसंस्कार से सम्पन्न हुई थीं, तथापि दूषित कुल में उत्पन्न हुई नारी के समान मलिन दिखायी देती थीं। १०॥"
सन्नामिव महाकीर्तिं श्रद्धामिव विमानिताम्। प्रज्ञामिव परिक्षीणामाशां प्रतिहतामिव॥११॥ आयतीमिव विध्वस्तामाज्ञां प्रतिहतामिव। दीप्तामिव दिशं काले पूजामपहतामिव॥१२॥ पौर्णमासीमिव निशां तमोग्रस्तेन्दुमण्डलाम्। पद्मिनीमिव विध्वस्तां हतशूरां चमूमिव॥१३॥ प्रभामिव तमोध्वस्तामुपक्षीणामिवापगाम्। वेदीमिव परामृष्टां शान्तामग्निशिखामिव ॥१४॥,"वे क्षीण हुई विशाल कीर्ति, तिरस्कृत हुई श्रद्धा, सर्वथा ह्रास को प्राप्त हुई बुद्धि, टूटी हुई आशा, नष्ट हुए भविष्य, उल्लङ्घित हुई राजाज्ञा, उत्पातकाल में दहकती हुई दिशा, नष्ट हुई देवपूजा, चन्द्रग्रहण से मलिन हुई पूर्णमासी की रात, तुषारपात से जीर्ण-शीर्ण हुई कमलिनी, जिसका शूरवीर सेनापति मारा गया हो -ऐसी सेना, अन्धकार से नष्ट हुई प्रभा, सूखी हुई सरिता, अपवित्र प्राणियों के स्पर्श से अशुद्ध हुई वेदी और बुझी हुई अग्निशिखा के समान प्रतीत होती थीं। ११–१४॥"
