sanskrit,hindi
तत्राहं दुर्बलावन्धौ वृद्धावपरिणायकौ। अपश्यं तस्य पितरौ लूनपक्षाविव द्विजौ॥४॥,"‘वहाँ पहुँचकर मैंने उनके दुबले, अन्धे और बूढ़े माता-पिता को देखा, जिनका दूसरा कोई सहायक नहीं था। उनकी अवस्था पंख कटे हुए दो पक्षियों के समान थी॥४॥"
तन्निमित्ताभिरासीनौ कथाभिरपरिश्रमौ। तामाशां मत्कृते हीनावुपासीनावनाथवत्॥५॥,‘वे अपने पुत्र की ही चर्चा करते हुए उसके आने की आशा लगाये बैठे थे। उस चर्चा के कारण उन्हें कुछ परिश्रम या थकावट का अनुभव नहीं होता था। यद्यपि मेरे कारण उनकी वह आशा धूल में मिल चुकी थी तो भी वे उसी के आसरे बैठे थे। अब वे दोनों सर्वथा अनाथ-से हो गये थे॥ ५॥
शोकोपहतचित्तश्च भयसंत्रस्तचेतनः। तच्चाश्रमपदं गत्वा भूयः शोकमहं गतः॥६॥,‘मेरा हृदय पहले से ही शोक के कारण घबराया हुआ था। भय से मेरा होश ठिकाने नहीं था। मुनि के आश्रम पर पहुँचकर मेरा वह शोक और भी अधिक हो गया॥६॥
पदशब्दं तु मे श्रुत्वा मुनिर्वाक्यमभाषत। किं चिरायसि मे पुत्र पानीयं क्षिप्रमानय॥७॥,‘मेरे पैरों की आहट सुनकर वे मुनि इस प्रकार बोले ‘बेटा! देर क्यों लगा रहे हो? शीघ्र पानी ले आओ॥७॥
यन्निमित्तमिदं तात सलिले क्रीडितं त्वया। उत्कण्ठिता ते मातेयं प्रविश क्षिप्रमाश्रमम्॥८॥,"“तात! जिस कारण से तुमने बड़ी देर तक जल में क्रीड़ा की है, उसी कारण को लेकर तुम्हारी यह माता तुम्हारे लिये उत्कण्ठित हो गयी है; अतः शीघ्र ही आश्रम के भीतर प्रवेश करो॥ ८॥"
यद् व्यलीकं कृतं पुत्र मात्रा ते यदि वा मया। न तन्मनसि कर्तव्यं त्वया तात तपस्विना॥९॥,“बेटा! तात! यदि तुम्हारी माता ने अथवा मैंने तुम्हारा कोई अप्रिय किया हो तो उसे तुम्हें अपने मन में नहीं लाना चाहिये; क्योंकि तुम तपस्वी हो॥ ९॥
त्वं गतिस्त्वगतीनां च चक्षुस्त्वं हीनचक्षुषाम्। समासक्तास्त्वयि प्राणाः कथं त्वं नाभिभाषसे॥ १०॥,"‘हम असहाय हैं, तुम्ही हमारे सहायक हो। हम अन्धे हैं, तुम्ही हमारे नेत्र हो। हम लोगों के प्राण तुम्हीं में अटके हुए हैं। बताओ, तुम बोलते क्यों नहीं हो?’ ॥ १०॥"
मुनिमव्यक्तया वाचा तमहं सज्जमानया। हीनव्यञ्जनया प्रेक्ष्य भीतचित्त इवाब्रुवम्॥११॥,‘मुनि को देखते ही मेरे मन में भय-सा समा गया। मेरी जबान लड़खड़ाने लगी। कितने अक्षरों का उच्चारण नहीं हो पाता था। इस प्रकार अस्पष्ट वाणी में मैंने बोलने का प्रयास किया॥११॥
मनसः कर्म चेष्टाभिरभिसंस्तभ्य वाग्बलम्। आचचक्षे त्वहं तस्मै पुत्रव्यसनजं भयम्॥१२॥,"‘मानसिक भय को बाहरी चेष्टाओं से दबाकर मैंने कुछ कहने की क्षमता प्राप्त की और मुनि पर पुत्र की मृत्यु से जो संकट आ पड़ा था, वह उन पर प्रकट करते हुए कहा— ॥१२॥"
क्षत्रियोऽहं दशरथो नाहं पुत्रो महात्मनः। सज्जनावमतं दुःखमिदं प्राप्तं स्वकर्मजम्॥१३॥,"“महात्मन्! मैं आपका पुत्र नहीं, दशरथ नाम का एक क्षत्रिय हूँ। मैंने अपने कर्मवश यह ऐसा दुःख पाया है, जिसकी सत्पुरुषों ने सदा निन्दा की है॥ १३॥"
भगवंश्चापहस्तोऽहं सरयूतीरमागतः। जिघांसुः श्वापदं किंचिन्निपाने वागतं गजम्॥ १४॥,“भगवन्! मैं धनुष-बाण लेकर सरयू के तट पर आया था। मेरे आने का उद्देश्य यह था कि कोई जंगली हिंसक पशु अथवा हाथी घाट पर पानी पीने के लिये आवे तो मैं उसे मारूँ ॥१४॥
ततः श्रुतो मया शब्दो जले कुम्भस्य पूर्यतः। द्विपोऽयमिति मत्वाहं बाणेनाभिहतो मया॥१५॥,"“थोड़ी देर बाद मुझे जल में घड़ा भरने का शब्द सुनायी पड़ा। मैंने समझा कोई हाथी आकर पानी पी रहा है, इसलिये उस पर बाण चला दिया॥ १५ ॥"
गत्वा तस्यास्ततस्तीरमपश्यमिषुणा हृदि। विनिर्भिन्नं गतप्राणं शयानं भुवि तापसम्॥१६॥,“फिर सरयू के तट पर जाकर देखा कि मेरा बाण एक तपस्वी की छाती में लगा है और वे मृतप्राय होकर धरती पर पड़े हैं॥ १६॥
ततस्तस्यैव वचनादुपेत्य परितप्यतः। स मया सहसा बाण उद्धृतो मर्मतस्तदा ॥१७॥,"“उस बाण से उन्हें बड़ी पीड़ा हो रही थी, अतः उस समय उन्हीं के कहने से मैंने सहसा वह बाण उनके मर्म-स्थान से निकाल दिया॥१७॥"
स चोद्धृतेन बाणेन सहसा स्वर्गमास्थितः। भगवन्तावुभौ शोचन्नन्धाविति विलप्य च॥ १८॥,“बाण निकलने के साथ ही वे तत्काल स्वर्ग सिधार गये। मरते समय उन्होंने आप दोनों पूजनीय अंधे पिता-माता के लिये बड़ा शोक और विलाप किया था॥ १८॥
अज्ञानाद् भवतः पुत्रः सहसाभिहतो मया। शेषमेवं गते यत् स्यात् तत् प्रसीदतु मे मुनिः॥ १९॥,"“इस प्रकार अनजान में मेरे हाथ से आपके पुत्र का वध हो गया है। ऐसी अवस्था मे मेरे प्रति जो शाप या अनुग्रह शेष हो, उसे देने के लिये आप महर्षि मुझ पर प्रसन्न हों’ ॥ १९॥"
स तच्छ्रुत्वा वचः क्रूरं मया तदघशंसिना। नाशकत् तीव्रमायासं स का भगवानृषिः॥२०॥,"‘मैंने अपने मुँह से अपना पाप प्रकट कर दिया था, इसलिये मेरी क्रूरता से भरी हुई वह बात सुनकर भी वे पूज्यपाद महर्षि मुझे कठोर दण्ड-भस्म हो जाने का शाप नहीं दे सके॥२०॥"
स बाष्पपूर्णवदनो निःश्वसन् शोकमूर्च्छितः। मामुवाच महातेजाः कृताञ्जलिमुपस्थितम्॥ २१॥,“उनके मुख पर आँसुओं की धारा बह चली और वे शोक से मूर्च्छित होकर दीर्घ निःश्वास लेने लगे। मैं हाथ जोड़े उनके सामने खड़ा था। उस समय उन महातेजस्वी मुनि ने मुझसे कहा- ॥२१॥
यद्येतदशुभं कर्म न स्म मे कथयेः स्वयम्। फलेन्मूर्धा स्म ते राजन् सद्यः शतसहस्रधा॥ २२॥,“राजन् ! यदि यह अपना पापकर्म तुम स्वयं यहाँ आकर न बताते तो शीघ्र ही तुम्हारे मस्तक के सैकड़ों-हजारों टुकड़े हो जाते॥ २२ ॥
क्षत्रियेण वधो राजन् वानप्रस्थे विशेषतः। ज्ञानपूर्वं कृतः स्थानाच्च्यावयेदपि वज्रिणम॥ २३॥,"“नरेश्वर! यदि क्षत्रिय जान-बूझकर विशेषतःकिसी वानप्रस्थीका वध कर डाले तो वह वज्रधारी इन्द्र ही क्यों न हो, वह उसे अपने स्थानसे भ्रष्ट कर देता है।"
सप्तधा तु भवेन्मूर्धा मुनौ तपसि तिष्ठति। ज्ञानाद् विसृजतः शस्त्रं तादृशे ब्रह्मवादिनि॥ २४॥,“तपस्या में लगे हुए वैसे ब्रह्मवादी मुनि पर जानबूझकर शस्त्र का प्रहार करने वाले पुरुष के मस्तक के सात टुकड़े हो जाते हैं॥ २४ ॥
अज्ञानाद्धि कृतं यस्मादिदं ते तेन जीवसे। अपि ह्यकुशलं न स्याद् राघवाणां कुतो भवान्॥ २५॥,"“तुमने अनजान में यह पाप किया है, इसीलिये अभीतक जीवित हो। यदि जान-बूझकर किया होता तो समस्त रघुवंशियों का कुल ही नष्ट हो जाता, अकेले तुम्हारी तो बात ही क्या है ?’ ॥ २५ ॥"
नय नौ नृप तं देशमिति मां चाभ्यभाषत। अद्य तं द्रष्टुमिच्छावः पुत्रं पश्चिमदर्शनम्॥२६॥,"“उन्होंने मुझसे यह भी कहा—’नरेश्वर! तुम हम दोनों को उस स्थान पर ले चलो, जहाँ हमारा पुत्र मरा पड़ा है। इस समय हम उसे देखना चाहते हैं। यह हमारे लिये उसका अन्तिम दर्शन होगा’॥२६॥"
रुधिरेणावसिक्ताङ्गं प्रकीर्णाजिनवाससम्। शयानं भुवि निःसंज्ञं धर्मराजवशं गतम्॥२७॥ अथाहमेकस्तं देशं नीत्वा तौ भृशदुःखितौ। अस्पर्शयमहं पुत्रं तं मुनिं सह भार्यया॥२८॥,"‘तब मैं अकेला ही अत्यन्त दुःख में पड़े हुए उन दम्पति को उस स्थानपर ले गया, जहाँ उनका पुत्र काल के अधीन होकर पृथ्वी पर अचेत पड़ा था। उसके सारे अङ्ग खून से लथपथ हो रहे थे, मृगचर्म और वस्त्र बिखरे पड़े थे। मैंने पत्नीसहित मुनि को उनके पुत्र के शरीर का स्पर्श कराया॥ २७-२८॥"
तौ पुत्रमात्मनः स्पृष्ट्वा तमासाद्य तपस्विनौ। निपेततः शरीरेऽस्य पिता चैनमुवाच ह॥२९॥,‘वे दोनों तपस्वी अपने उस पुत्र का स्पर्श करके उसके अत्यन्त निकट जाकर उसके शरीर पर गिर पड़े। फिर पिता ने पुत्र को सम्बोधित करके उससे कहा- ॥२९॥
नाभिवादयसे माद्य न च मामभिभाषसे। किं च शेषे तु भूमौ त्वं वत्स किं कुपितो ह्यसि॥ ३०॥,“बेटा ! आज तुम मुझे न तो प्रणाम करते हो और न मुझसे बोलते ही हो। तुम धरती पर क्यों सो रहे हो? क्या तुम हमसे रूठ गये हो? ॥ ३० ॥
नन्वहं तेऽप्रियः पुत्र मातरं पश्य धार्मिकीम्। किं च नालिङ्गसे पुत्र सुकुमार वचो वद॥३१॥,“बेटा! यदि मैं तुम्हारा प्रिय नहीं हूँ तो तुम अपनी इस धर्मात्मा माता की ओर तो देखो। तुम इसके हृदय से क्यों नहीं लग जाते हो? वत्स! कुछ तो बोलो॥३१॥
कस्य वा पररात्रेऽहं श्रोष्यामि हृदयङ्गमम्। अधीयानस्य मधुरं शास्त्रं वान्यद् विशेषतः॥ ३२॥,“अब पिछली रात में मधुर स्वर से शास्त्र या पुराण आदि अन्य किसी ग्रन्थ का विशेष रूप से स्वाध्याय करते हुए किसके मुँह से मैं मनोरम शास्त्रचर्चा सुनूँगा? ॥ ३२॥
को मां संध्यामुपास्यैव स्नात्वा हुतहुताशनः। श्लाघयिष्यत्युपासीनः पुत्रशोकभर्यादितम्॥ ३३॥,"“अब कौन स्नान, संध्योपासना तथा अग्निहोत्र करके मेरे पास बैठकर पुत्रशोक के भय से पीड़ित हुए मुझ बूढ़े को सान्त्वना देता हुआ मेरी सेवा करेगा?॥ ३३॥"
कन्दमूलफलं हृत्वा यो मां प्रियमिवातिथिम्। भोजयिष्यत्यकर्मण्यमप्रग्रहमनायकम्॥३४॥,"“अब कौन ऐसा है, जो कन्द, मूल और फल लाकर मुझ अकर्मण्य, अन्नसंग्रह से रहित और अनाथ को प्रिय अतिथि की भाँति भोजन करायेगा॥ ३४॥"
इमामन्धां च वृद्धां च मातरं ते तपस्विनीम्। कथं पुत्र भरिष्यामि कृपणां पुत्रगर्धिनीम्॥३५॥,"“बेटा! तुम्हारी यह तपस्विनी माता अन्धी, बूढ़ी, दीन तथा पुत्र के लिये उत्कण्ठित रहने वाली है। मैं (स्वयं अन्धा होकर) इसका भरण-पोषण कैसे करूँगा?॥"
तिष्ठ मा मा गमः पुत्र यमस्य सदनं प्रति। श्वो मया सह गन्तासि जनन्या च समेधितः॥ ३६॥,"“पुत्र ! ठहरो, आज यमराज के घर न जाओ। कल मेरे और अपनी माता के साथ चलना॥३६॥"
उभावपि च शोकार्तावनाथौ कृपणौ वने। क्षिप्रमेव गमिष्यावस्त्वया हीनौ यमक्षयम्॥३७॥,"“हम दोनों शोक से आर्त, अनाथ और दीन हैं। तुम्हारे न रहने पर हम शीघ्र ही यमलोक की राह लेंगे।"
ततो वैवस्वतं दृष्ट्वा तं प्रवक्ष्यामि भारतीम्। क्षमतां धर्मराजो मे बिभृयात् पितरावयम्॥३८॥,"“तदनन्तर सूर्यपुत्र यमराज का दर्शन करके मैं उनसे यह बात कहूँगा-धर्मराज मेरे अपराध को क्षमा करें और मेरे पुत्र को छोड़ दें, जिससे यह अपने माता-पिता का भरण-पोषण कर सके॥ ३८॥"
दातुमर्हति धर्मात्मा लोकपालो महायशाः। ईदृशस्य ममाक्षय्यामेकामभयदक्षिणाम्॥३९॥,"“ये धर्मात्मा हैं, महायशस्वी लोकपाल हैं। मुझ जैसे अनाथ को वह एक बार अभय दान दे सकते हैं॥३९॥"
अपापोऽसि यथा पुत्र निहतः पापकर्मणा। तेन सत्येन गच्छाशु ये लोकास्त्वस्त्रयोधिनाम्॥ ४०॥ यां हि शूरा गतिं यान्ति संग्रामेष्वनिर्वितनः। हतास्त्वभिमुखाः पुत्र गतिं तां परमां व्रज॥४१॥,"“बेटा! तुम निष्पाप हो, किंतु एक पापकर्माक्षत्रिय ने तुम्हारा वध किया है, इस कारण मेरे सत्य के प्रभाव से तुम शीघ्र ही उन लोकों में जाओ, जो अस्त्रयोधी शूरवीरों को प्राप्त होते हैं। बेटा! युद्ध में पीठ न दिखाने वाले शूरवीर सम्मुख युद्ध में मारे जाने पर जिस गति को प्राप्त होते हैं, उसी उत्तम गति को तुम भी जाओ॥ ४०-४१॥"
यां गतिं सगरः शैब्यो दिलीपो जनमेजयः। नहुषो धुन्धुमारश्च प्राप्तास्तां गच्छ पुत्रक॥४२॥,"‘वत्स! राजा सगर, शैब्य, दिलीप, जनमेजय, नहुष और धुन्धुमार जिस गति को प्राप्त हुए हैं, वही तुम्हें भी मिले॥ ४२ ॥"
या गतिः सर्वभूतानां स्वाध्यायात् तपसश्च या। भूमिदस्याहिताग्नेश्च एकपत्नीव्रतस्य च॥४३॥ गोसहस्रप्रदातॄणां गुरुसेवाभृतामपि। देहन्यासकृतां या च तां गतिं गच्छ पुत्रक॥४४॥,"“स्वाध्याय और तपस्या से समस्त प्राणियों के आश्रयभूत जिस परब्रह्म की प्राप्ति होती है, वही तुम्हें भी प्राप्त हो। वत्स! भूमिदाता, अग्निहोत्री, एकपत्नीव्रती, एक हजार गौओं का दान करने वाले, गुरु की सेवा करने वाले तथा महाप्रस्थान आदि के द्वारा देहत्याग करने वाले पुरुषों को जो गति मिलती है, वही तुम्हें भी प्राप्त हो॥"
नहि त्वस्मिन् कुले जातो गच्छत्यकुशलां गतिम्। स तु यास्यति येन त्वं निहतो मम बान्धवः॥ ४५॥,"“हम-जैसे तपस्वियों के इस कुल में पैदा हुआ कोई पुरुष बुरी गति को नहीं प्राप्त हो सकता। बुरी गति तो उसकी होगी, जिसने मेरे बान्धवरूप तुम्हें अकारण मारा है?’ ॥ ४५॥"
एवं स कृपणं तत्र पर्यदेवयतासकृत्। ततोऽस्मै कर्तुमुदकं प्रवृत्तः सह भार्यया॥४६॥,‘इस प्रकार वे दीनभाव से बारम्बार विलाप करने लगे। तत्पश्चात् अपनी पत्नी के साथ वे पुत्र को जलाञ्जलि देने के कार्य में प्रवृत्त हुए॥ ४६॥
स तु दिव्येन रूपेण मुनिपुत्रः स्वकर्मभिः। स्वर्गमध्यारुहत् क्षिप्रं शक्रेण सह धर्मवित्॥ ४७॥,‘इसी समय वह धर्मज्ञ मुनिकुमार अपने पुण्यकर्मो के प्रभाव से दिव्य रूप धारण करके शीघ्र ही इन्द्र के साथ स्वर्ग को जाने लगा॥४७॥
आबभाषे च तौ वृद्धौ शक्रेण सह तापसः। आश्वस्य च मुहूर्तं तु पितरं वाक्यमब्रवीत्॥ ४८॥,‘इन्द्रसहित उस तपस्वी ने अपने दोनों बूढ़े पिता माता को एक मुहूर्त तक आश्वासन देते हुए उनसे बातचीत की; फिर वह अपने पिता से बोला—॥ ४८॥
स्थानमस्मि महत् प्राप्तो भवतोः परिचारणात्। भवन्तावपि च क्षिप्रं मम मूलमुपैष्यथः॥४९॥,"“मैं आप दोनों की सेवा से महान् स्थान को प्राप्त हुआ हूँ, अब आप लोग भी शीघ्र ही मेरे पास आ जाइयेगा’ ॥ ४९॥"
एवमुक्त्वा तु दिव्येन विमानेन वपुष्मता। आरुरोह दिवं क्षिप्रं मुनिपुत्रो जितेन्द्रियः॥५०॥,‘यह कहकर वह जितेन्द्रिय मुनिकुमार उस सुन्दर आकार वाले दिव्य विमान से शीघ्र ही देवलोक को चला गया॥५०॥
स कृत्वाथोदकं तूर्णं तापसः सह भार्यया। मामुवाच महातेजाः कृताञ्जलिमुपस्थितम्॥ ५१॥,‘तदनन्तर पत्नीसहित उन महातेजस्वी तपस्वी मुनि ने तुरंत ही पुत्र को जलाञ्जलि देकर हाथ जोड़े खड़े हुए मुझसे कहा- ॥५१॥
अद्यैव जहि मां राजन् मरणे नास्ति मे व्यथा। यः शरेणैकपुत्रं मां त्वमकार्षीरपुत्रकम्॥५२॥,"“राजन्! तुम आज ही मुझे भी मार डालो; अब मरने में मुझे कष्ट नहीं होगा। मेरे एक ही बेटा था, जिसे तुमने अपने बाण का निशाना बनाकर मुझे पुत्रहीन कर दिया॥५२॥"
त्वयापि च यदज्ञानान्निहतो मे स बालकः। तेन त्वामपि शप्स्येऽहं सुदुःखमतिदारुणम्॥ ५३॥,"“तुमने अज्ञानवश जो मेरे बालक की हत्या की है, उसके कारण मैं तुम्हें भी अत्यन्त भयंकर एवं भलीभाँति दुःख देने वाला शाप दूंगा॥ ५३॥"
पुत्रव्यसनजं दुःखं यदेतन्मम साम्प्रतम्। एवं त्वं पुत्रशोकेन राजन् कालं करिष्यसि॥ ५४॥,"‘राजन् ! इस समय पुत्र के वियोग से मुझे जैसा कष्ट हो रहा है, ऐसा ही तुम्हें भी होगा। तुम भी पुत्रशोक से ही काल के गाल में जाओगे॥ ५४॥"
अज्ञानात्तु हतो यस्मात् क्षत्रियेण त्वया मुनिः। तस्मात् त्वां नाविशत्याशु ब्रह्महत्या नराधिप॥ त्वामप्येतादृशो भावः क्षिप्रमेव गमिष्यति। जीवितान्तकरो घोरो दातारमिव दक्षिणाम्॥ ५६॥,"“नरेश्वर! क्षत्रिय होकर अनजान में तुमने वैश्यजातीय मुनि का वध किया है, इसलिये शीघ्र ही तुम्हें ब्रह्महत्या का पाप तो नहीं लगेगा तथापि जल्दी ही तुम्हें भी ऐसी ही भयानक और प्राण लेने वाली अवस्था प्राप्त होगी। ठीक उसी तरह, जैसे दक्षिणा देने वाले दाता को उसके अनुरूप फल प्राप्त होता है, ॥ ५५-५६॥"
एवं शापं मयि न्यस्य विलप्य करुणं बहु। चितामारोप्य देहं तन्मिथुनं स्वर्गमभ्ययात्॥५७॥,‘इस प्रकार मुझे शाप देकर वे बहुत देर तक करुणाजनक विलाप करते रहे; फिर वे दोनों पति पत्नी अपने शरीरों को जलती हुई चिता में डालकर स्वर्ग को चले गये॥ ५७॥
तदेतच्चिन्तयानेन स्मृतं पापं मया स्वयम्। तदा बाल्यात् कृतं देवि शब्दवेध्यनुकर्षिणा॥ ५८॥,"‘देवि! इस प्रकार बालस्वभाव के कारण मैंने पहले शब्दवेधी बाण मारकर और फिर उस मुनि के शरीर से बाण को खींचकर जो उनका वधरूपी पाप किया था, वह आज इस पुत्रवियोग की चिन्ता में पड़े हुए मुझे स्वयं ही स्मरण हो आया है॥ ५८॥"
तस्यायं कर्मणो देवि विपाकः समुपस्थितः। अपथ्यैः सह सम्भूक्ते व्याधिरन्नरसे यथा॥५९॥ तस्मान्मामागतं भद्रे तस्योदारस्य तद् वचः।,"‘देवि! अपथ्य वस्तुओं के साथ अन्नरस ग्रहण कर लेने पर जैसे शरीर में रोग पैदा हो जाता है, उसी प्रकार यह उस पापकर्म का फल उपस्थित हुआ है। अतः कल्याणि! उन उदार महात्माका शापरूपी वचन इस समय मेरे पास फल देने के लिये आ गया है’ ॥ ५९ १/२॥"
इत्युक्त्वा स रुदंस्त्रस्तो भार्यामाह तु भूमिपः॥ ६०॥ यदहं पुत्रशोकेन संत्यजिष्यामि जीवितम्। चक्षुर्त्यां त्वां न पश्यामि कौसल्ये त्वं हि मां स्पृश॥६१॥,ऐसा कहकर वे भूपाल मृत्यु के भय से त्रस्त हो अपनी पत्नी से रोते हुए बोले-‘कौसल्ये! अब मैं पुत्रशोक से अपने प्राणों का त्याग करूँगा। इस समय मैं तुम्हें अपनी आँखों से देख नहीं पाता हूँ; तुम मेरा स्पर्श करो॥ ६०-६१॥
यमक्षयमनुप्राप्ता द्रक्ष्यन्ति नहि मानवाः। यदि मां संस्पृशेद् रामः सकृदन्वारभेत वा॥ ६२॥ धनं वा यौवराज्यं वा जीवेयमिति मे मतिः।,"‘जो मनुष्य यमलोक में जाने वाले (मरणासन्न) होते हैं, वे अपने बान्धवजनों को नहीं देख पाते हैं।यदि श्रीराम आकर एक बार मेरा स्पर्श करें अथवा यह धन-वैभव और युवराज पद स्वीकार कर लें तो मेरा विश्वास है कि मैं जी सकता हूँ॥ ६२ १/२॥"
न तन्मे सदृशं देवि यन्मया राघवे कृतम्॥६३॥ सदृशं तत्तु तस्यैव यदनेन कृतं मयि।,"‘देवि! मैंने श्रीराम के साथ जो बर्ताव किया है, वह मेरे योग्य नहीं था; परंतु श्रीराम ने मेरे साथ जो व्यवहार किया है, वह सर्वथा उन्हीं के योग्य है॥ ६३ १/२॥"
दुर्वृत्तमपि कः पुत्रं त्यजेद् भुवि विचक्षणः॥ ६४॥ कश्च प्रव्राज्यमानो वा नासूयेत् पितरं सुतः।,"‘कौन बुद्धिमान् पुरुष इस भूतलपर अपने दुराचारी पुत्र का भी परित्याग कर सकता है ? (एक मैं हूँ, जिसने अपने धर्मात्मा पुत्र को त्याग दिया) तथा कौन ऐसा पुत्र है, जिसे घर से निकाल दिया जाय और वह पिता को कोसे तक नहीं? (परंतु श्रीराम चुपचाप चले गये उन्होंने मेरे विरुद्ध एक शब्द भी नहीं कहा)। ६४ १/२॥"
चक्षुषा त्वां न पश्यामि स्मृतिर्मम विलुप्यते॥ ६५॥ दूता वैवस्वतस्यैते कौसल्ये त्वरयन्ति माम्।,"‘कौसल्ये! अब मेरी आँखें तुम्हें नहीं देख पाती हैं, स्मरण-शक्ति भी लुप्त होती जा रही है। उधर देखो, ये यमराज के दूत मुझे यहाँ से ले जाने के लिये उतावले हो उठे हैं॥ ६५ १/२॥"
अतस्तु किं दुःखतरं यदहं जीवितक्षये॥६६॥ नहि पश्यामि धर्मज्ञं रामं सत्यपराक्रमम्।,‘इससे बढ़कर दुःख मेरे लिये और क्या हो सकता है कि मैं प्राणान्त के समय सत्यपराक्रमी धर्मज्ञ राम का दर्शन नहीं पा रहा हूँ॥६६ १/२॥
तस्यादर्शनजः शोकः सुतस्याप्रतिकर्मणः॥६७॥ उच्छोषयति वै प्राणान् वारि स्तोकमिवातपः।,"‘जिनकी समता करने वाला संसार में दूसरा कोई नहीं है, उन प्रिय पुत्र श्रीराम के न देखने का शोक मेरे प्राणों को उसी तरह सुखाये डालता है, जैसे धूप थोड़े-से जल को शीघ्र सुखा देती है॥६७ १/२ ॥ न"
ते मनुष्या देवास्ते ये चारुशुभकुण्डलम्॥ ६८॥ मुखं द्रक्ष्यन्ति रामस्य वर्षे पञ्चदशे पुनः।,"‘वे मनुष्य नहीं देवता हैं, जो आपके पंद्रहवें वर्ष वन से लौटने पर श्रीराम का सुन्दर मनोहर कुण्डलों से अलंकृत मुख देखेंगे॥ ६८ १/२॥"
पद्मपत्रेक्षणं सुभ्र सुदंष्ट्रं चारुनासिकम्॥६९॥ धन्या द्रक्ष्यन्ति रामस्य ताराधिपसमं मखम्।,"‘जो कमल के समान नेत्र, सुन्दर भौहें, स्वच्छ दाँत और मनोहर नासिका से सुशोभित श्रीराम के चन्द्रोपम मुख का दर्शन करेंगे, वे धन्य हैं॥ ६९ १/२ ॥"
सदृशं शारदस्येन्दोः फुल्लस्य कमलस्य च॥ ७०॥ सुगन्धि मम रामस्य धन्या द्रक्ष्यन्ति ये मुखम्। निवृत्तवनवासं तमयोध्यां पुनरागतम्॥ ७१॥ द्रक्ष्यन्ति सुखिनो रामं शुक्रं मार्गगतं यथा।,"‘जो मेरे श्रीरामके शरच्चन्द्रसदृश मनोहर और प्रफुल्ल कमलके समान सुवासित मुखका दर्शन करेंगे, वे धन्य हैं। जैसे मूढ़ता आदि अवस्थाओं को त्यागकर अपने उच्च मार्ग में स्थित शुक्र का दर्शन करके लोग सुखी होते हैं, उसी प्रकार वनवास की अवधि पूरी करके पुनः अयोध्या में लौटकर आये हुए श्रीराम को जो लोग देखेंगे वे ही सुखी होंगे॥ ७०-७१ १/२॥"
कौसल्ये चित्तमोहेन हृदयं सीदतेतराम्॥७२॥ वेदये न च संयुक्तान् शब्दस्पर्शरसानहम्।,"‘कौसल्ये! मेरे चित्त पर मोह छा रहा है, हृदयविदीर्ण-सा हो रहा है, इन्द्रियों से संयोग होने पर भी मुझे शब्द, स्पर्श और रस आदि विषयों का अनुभव नहीं हो रहा है।"
चित्तनाशाद् विपद्यन्ते सर्वाण्येवेन्द्रियाणि हि। क्षीणस्नेहस्य दीपस्य संरक्ता रश्मयो यथा॥ ७३॥,"‘जैसे तेल समाप्त हो जाने पर दीपक की अरुण प्रभा विलीन हो जाती है, उसी प्रकार चेतना के नष्ट होने से मेरी सारी इन्द्रियाँ ही नष्ट हो चली हैं॥७३॥"
अयमात्मभवः शोको मामनाथमचेतनम्। संसाधयति वेगेन यथा कूलं नदीरयः॥७४॥,"‘जिस प्रकार नदी का वेग अपने ही किनारे को काट गिराता है, उसी प्रकार मेरा अपना ही उत्पन्न किया हुआ शोक मुझे वेगपूर्वक अनाथ और अचेत किये दे रहा है। ७४॥"
हा राघव महाबाहो हा ममायासनाशन। हा पितृप्रिय मे नाथ हा ममासि गतः सुत॥७५॥,‘हा महाबाहु रघुनन्दन! हा मेरे कष्टों को दूर करने वाले श्रीराम ! हा पिता के प्रिय पुत्र! हा मेरे नाथ! हा मेरे बेटे ! तुम कहाँ चले गये? ॥ ७५ ॥
हा कौसल्ये न पश्यामि हा सुमित्रे तपस्विनि। हा नृशंसे ममामित्रे कैकेयि कुलपांसनि॥७६॥,"‘हा कौसल्ये! अब मुझे कुछ नहीं दिखायी देता। हा तपस्विनि सुमित्रे! अब मैं इस लोक से जा रहा हूँ।हा मेरी शत्रु, क्रूर, कुलाङ्गार कैकेयि! (तेरी कुटिल इच्छा पूरी हुई)’॥ ७६॥"
इति मातुश्च रामस्य सुमित्रायाश्च संनिधौ। राजा दशरथः शोचञ्जीवितान्तमुपागमत्॥७७॥,इस प्रकार श्रीराम-माता कौसल्या और सुमित्रा के निकट शोकपूर्ण विलाप करते हुए राजा दशरथ के जीवन का अन्त हो गया॥ ७७॥
